"ID","CREATE_TIME","SENSITIVE_WORD","STATUS","SENSI_TYPE","FILTER_TYPE","SENSI_GRADE"
"2009386","2017/8/1 16:37:58","贪官","1","COMMENT","2","1"
"2009388","2017/8/1 16:37:58","丽媛离","1","COMMENT","2","1"
"2009391","2017/8/1 16:37:58","鸦片","1","COMMENT","2","1"
"2009393","2017/8/1 16:37:58","中国猪","1","COMMENT","2","1"
"2009399","2017/8/1 16:37:58","玉体全展","1","COMMENT","2","1"
"2009400","2017/8/1 16:37:58","广场上的热血","1","COMMENT","2","1"
"2009403","2017/8/1 16:37:58","本.拉登","1","COMMENT","2","1"
"2009405","2017/8/1 16:37:58","淫照","1","COMMENT","2","1"
"2009406","2017/8/1 16:37:58","胡江内斗","1","COMMENT","2","1"
"2009409","2017/8/1 16:37:58","朱镕鸡","1","COMMENT","2","1"
"2009411","2017/8/1 16:37:58","加了服","1","COMMENT","2","1"
"2009414","2017/8/1 16:37:58","赵晓微","1","COMMENT","2","1"
"2009415","2017/8/1 16:37:58","萨达姆","1","COMMENT","2","1"
"2009418","2017/8/1 16:37:58","钦本立","1","COMMENT","2","1"
"2009420","2017/8/1 16:37:58","递纸死","1","COMMENT","2","1"
"2009423","2017/8/1 16:37:58","淫图","1","COMMENT","2","1"
"2009424","2017/8/1 16:37:58","陶玉春","1","COMMENT","2","1"
"2009436","2017/8/1 16:37:58","李清明","1","COMMENT","2","1"
"2009440","2017/8/1 16:37:58","王小利","1","COMMENT","2","1"
"2009448","2017/8/1 16:37:58","李契克","1","COMMENT","2","1"
"2009449","2017/8/1 16:37:58","李契克","1","COMMENT","2","1"
"2009451","2017/8/1 16:37:58","军委原副主席","1","COMMENT","2","1"
"2009454","2017/8/1 16:37:58","胡春华","1","COMMENT","2","1"
"2009457","2017/8/1 16:37:58","艾山·买合苏木","1","COMMENT","2","1"
"2009458","2017/8/1 16:37:58","禁区","1","COMMENT","2","1"
"2009359","2017/8/1 16:37:58","复印件生","1","COMMENT","2","1"
"2009361","2017/8/1 16:37:58","招聘","1","COMMENT","2","1"
"2009367","2017/8/1 16:37:58","十九年前","1","COMMENT","2","1"
"2009370","2017/8/1 16:37:58","骚穴","1","COMMENT","2","1"
"2009372","2017/8/1 16:37:58","李滨","1","COMMENT","2","1"
"2009373","2017/8/1 16:37:58","中共","1","COMMENT","2","1"
"2009374","2017/8/1 16:37:58","中共","1","COMMENT","2","1"
"2009382","2017/8/1 16:37:58","春成工贸集团","1","COMMENT","2","1"
"2009394","2017/8/1 16:37:58","丁香社","1","COMMENT","2","1"
"2009397","2017/8/1 16:37:58","18高官互调","1","COMMENT","2","1"
"2009390","2017/8/1 16:37:58","鸦片","1","COMMENT","2","1"
"2009392","2017/8/1 16:37:58","中国猪","1","COMMENT","2","1"
"2009438","2017/8/1 16:37:58","国务院","1","COMMENT","2","1"
"2009441","2017/8/1 16:37:58","王小利","1","COMMENT","2","1"
"2009443","2017/8/1 16:37:58","慰","1","COMMENT","2","1"
"2009444","2017/8/1 16:37:58","伊斯兰运动","1","COMMENT","2","1"
"2009446","2017/8/1 16:37:58","龙新民","1","COMMENT","2","1"
"2009456","2017/8/1 16:37:58","艾山·买合苏木","1","COMMENT","2","1"
"2009459","2017/8/1 16:37:58","禁区","1","COMMENT","2","1"
"2009419","2017/8/1 16:37:58","傻逼","1","COMMENT","2","1"
"2009421","2017/8/1 16:37:58","递纸死","1","COMMENT","2","1"
"2009422","2017/8/1 16:37:58","淫图","1","COMMENT","2","1"
"2009425","2017/8/1 16:37:58","陶玉春","1","COMMENT","2","1"
"2009426","2017/8/1 16:37:58","哔了狗","1","COMMENT","2","1"
"2009428","2017/8/1 16:37:58","推翻社会主义制度","1","COMMENT","2","1"
"2009431","2017/8/1 16:37:58","要射了","1","COMMENT","2","1"
"2009432","2017/8/1 16:37:58","卖国贼","1","COMMENT","2","1"
"2009439","2017/8/1 16:37:58","国务院","1","COMMENT","2","1"
"2009442","2017/8/1 16:37:58","慰","1","COMMENT","2","1"
"2009477","2017/8/1 16:37:59","赌场","1","COMMENT","2","1"
"2009478","2017/8/1 16:37:59","偷肃贪","1","COMMENT","2","1"
"2009480","2017/8/1 16:37:59","妈逼","1","COMMENT","2","1"
"2009482","2017/8/1 16:37:59","体位","1","COMMENT","2","1"
"2009484","2017/8/1 16:37:59","政百度府","1","COMMENT","2","1"
"2009487","2017/8/1 16:37:59","titor","1","COMMENT","2","1"
"2009488","2017/8/1 16:37:59","欲火","1","COMMENT","2","1"
"2009491","2017/8/1 16:37:59","插我","1","COMMENT","2","1"
"2009493","2017/8/1 16:37:59","周元青","1","COMMENT","2","1"
"2009494","2017/8/1 16:37:59","四步行动","1","COMMENT","2","1"
"2009497","2017/8/1 16:37:59","刘晓江","1","COMMENT","2","1"
"2009499","2017/8/1 16:37:59","王金山","1","COMMENT","2","1"
"2009500","2017/8/1 16:37:59","第七代领导","1","COMMENT","2","1"
"2009503","2017/8/1 16:37:59","唑仑","1","COMMENT","2","1"
"2009548","2017/8/1 16:37:59","证件办","1","COMMENT","2","1"
"2009549","2017/8/1 16:37:59","jzm","1","COMMENT","2","1"
"2009551","2017/8/1 16:37:59","枪支弹药","1","COMMENT","2","1"
"2009554","2017/8/1 16:37:59","中央zf","1","COMMENT","2","1"
"2009555","2017/8/1 16:37:59","爹妈满院","1","COMMENT","2","1"
"2009557","2017/8/1 16:37:59","十八大","1","COMMENT","2","1"
"2009567","2017/8/1 16:37:59","操黑","1","COMMENT","2","1"
"2009570","2017/8/1 16:37:59","卖自考","1","COMMENT","2","1"
"2009571","2017/8/1 16:37:59","湖紧掏","1","COMMENT","2","1"
"2009574","2017/8/1 16:37:59","考试答案","1","COMMENT","2","1"
"2009575","2017/8/1 16:37:59","水阎王","1","COMMENT","2","1"
"2009577","2017/8/1 16:37:59","死全家","1","COMMENT","2","1"
"2009580","2017/8/1 16:37:59","公开信胡","1","COMMENT","2","1"
"2009462","2017/8/1 16:37:59","发生关系","1","COMMENT","2","1"
"2009464","2017/8/1 16:37:59","三唑","1","COMMENT","2","1"
"2009466","2017/8/1 16:37:59","zf大楼","1","COMMENT","2","1"
"2009561","2017/8/1 16:37:59","风雨神州","1","COMMENT","2","1"
"2009564","2017/8/1 16:37:59","中国媒体十大事件","1","COMMENT","2","1"
"2009565","2017/8/1 16:37:59","谢小庆","1","COMMENT","2","1"
"2009576","2017/8/1 16:37:59","水阎王","1","COMMENT","2","1"
"2009581","2017/8/1 16:37:59","温夹包","1","COMMENT","2","1"
"2009583","2017/8/1 16:37:59","魏健","1","COMMENT","2","1"
"2009586","2017/8/1 16:37:59","邓颖超日记","1","COMMENT","2","1"
"2009588","2017/8/1 16:37:59","一部分人因年龄或健康原因将不得不退下去","1","COMMENT","2","1"
"2009590","2017/8/1 16:37:59","公开信","1","COMMENT","2","1"
"2009592","2017/8/1 16:37:59","港澳博球","1","COMMENT","2","1"
"2009594","2017/8/1 16:37:59","来福枪","1","COMMENT","2","1"
"2009595","2017/8/1 16:37:59","办理资格","1","COMMENT","2","1"
"2009598","2017/8/1 16:37:59","色性","1","COMMENT","2","1"
"2009599","2017/8/1 16:37:59","安南","1","COMMENT","2","1"
"2009504","2017/8/1 16:37:59","荡妹","1","COMMENT","2","1"
"2009506","2017/8/1 16:37:59","贺国强","1","COMMENT","2","1"
"2009508","2017/8/1 16:37:59","荡妻","1","COMMENT","2","1"
"2009509","2017/8/1 16:37:59","情妹妹","1","COMMENT","2","1"
"2009521","2017/8/1 16:37:59","卧艹","1","COMMENT","2","1"
"2009524","2017/8/1 16:37:59","速代办","1","COMMENT","2","1"
"2009525","2017/8/1 16:37:59","宋平顺","1","COMMENT","2","1"
"2009528","2017/8/1 16:37:59","占领武汉","1","COMMENT","2","1"
"2009530","2017/8/1 16:37:59","里鹏","1","COMMENT","2","1"
"2009531","2017/8/1 16:37:59","全家死绝","1","COMMENT","2","1"
"2009534","2017/8/1 16:37:59","李克","1","COMMENT","2","1"
"2009535","2017/8/1 16:37:59","办理本科","1","COMMENT","2","1"
"2009538","2017/8/1 16:37:59","绝食声","1","COMMENT","2","1"
"2009540","2017/8/1 16:37:59","鬼村","1","COMMENT","2","1"
"2009541","2017/8/1 16:37:59","勃大精深","1","COMMENT","2","1"
"2009544","2017/8/1 16:37:59","草你丫","1","COMMENT","2","1"
"2009546","2017/8/1 16:37:59","卖国唐捷","1","COMMENT","2","1"
"2009547","2017/8/1 16:37:59","证件办","1","COMMENT","2","1"
"2009550","2017/8/1 16:37:59","jzm","1","COMMENT","2","1"
"2009552","2017/8/1 16:37:59","枪支弹药","1","COMMENT","2","1"
"2009553","2017/8/1 16:37:59","中央zf","1","COMMENT","2","1"
"2009556","2017/8/1 16:37:59","爹妈满院","1","COMMENT","2","1"
"2009559","2017/8/1 16:37:59","荡妇","1","COMMENT","2","1"
"2009568","2017/8/1 16:37:59","操黑","1","COMMENT","2","1"
"2009569","2017/8/1 16:37:59","卖自考","1","COMMENT","2","1"
"2009572","2017/8/1 16:37:59","湖紧掏","1","COMMENT","2","1"
"2009573","2017/8/1 16:37:59","考试答案","1","COMMENT","2","1"
"2009578","2017/8/1 16:37:59","死全家","1","COMMENT","2","1"
"2009579","2017/8/1 16:37:59","公开信胡","1","COMMENT","2","1"
"2009465","2017/8/1 16:37:59","三唑","1","COMMENT","2","1"
"2009467","2017/8/1 16:37:59","zf大楼","1","COMMENT","2","1"
"2009471","2017/8/1 16:37:59","十六大","1","COMMENT","2","1"
"2009473","2017/8/1 16:37:59","高昕养廉","1","COMMENT","2","1"
"2009474","2017/8/1 16:37:59","孙金龙","1","COMMENT","2","1"
"2009566","2017/8/1 16:37:59","谢小庆","1","COMMENT","2","1"
"2009582","2017/8/1 16:37:59","温夹包","1","COMMENT","2","1"
"2009584","2017/8/1 16:37:59","魏健","1","COMMENT","2","1"
"2009585","2017/8/1 16:37:59","邓颖超日记","1","COMMENT","2","1"
"2009587","2017/8/1 16:37:59","一部分人因年龄或健康原因将不得不退下去","1","COMMENT","2","1"
"2009589","2017/8/1 16:37:59","公开信","1","COMMENT","2","1"
"2009591","2017/8/1 16:37:59","港澳博球","1","COMMENT","2","1"
"2009593","2017/8/1 16:37:59","来福枪","1","COMMENT","2","1"
"2009596","2017/8/1 16:37:59","办理资格","1","COMMENT","2","1"
"2009597","2017/8/1 16:37:59","色性","1","COMMENT","2","1"
"2009600","2017/8/1 16:37:59","安南","1","COMMENT","2","1"
"2009601","2017/8/1 16:37:59","严禁词?","1","COMMENT","2","1"
"2009461","2017/8/1 16:37:59","尼玛逼","1","COMMENT","2","1"
"2009469","2017/8/1 16:37:59","低俗","1","COMMENT","2","1"
"2009470","2017/8/1 16:37:59","十六大","1","COMMENT","2","1"
"2009472","2017/8/1 16:37:59","高昕养廉","1","COMMENT","2","1"
"2009475","2017/8/1 16:37:59","孙金龙","1","COMMENT","2","1"
"2009476","2017/8/1 16:37:59","赌场","1","COMMENT","2","1"
"2009479","2017/8/1 16:37:59","偷肃贪","1","COMMENT","2","1"
"2009481","2017/8/1 16:37:59","妈逼","1","COMMENT","2","1"
"2009483","2017/8/1 16:37:59","体位","1","COMMENT","2","1"
"2009485","2017/8/1 16:37:59","政百度府","1","COMMENT","2","1"
"2009486","2017/8/1 16:37:59","titor","1","COMMENT","2","1"
"2009489","2017/8/1 16:37:59","欲火","1","COMMENT","2","1"
"2009490","2017/8/1 16:37:59","插我","1","COMMENT","2","1"
"2009492","2017/8/1 16:37:59","周元青","1","COMMENT","2","1"
"2009495","2017/8/1 16:37:59","四步行动","1","COMMENT","2","1"
"2009496","2017/8/1 16:37:59","刘晓江","1","COMMENT","2","1"
"2009498","2017/8/1 16:37:59","王金山","1","COMMENT","2","1"
"2009501","2017/8/1 16:37:59","第七代领导","1","COMMENT","2","1"
"2009502","2017/8/1 16:37:59","唑仑","1","COMMENT","2","1"
"2009505","2017/8/1 16:37:59","贺国强","1","COMMENT","2","1"
"2009507","2017/8/1 16:37:59","荡妻","1","COMMENT","2","1"
"2009510","2017/8/1 16:37:59","情妹妹","1","COMMENT","2","1"
"2009511","2017/8/1 16:37:59","中国问题论坛","1","COMMENT","2","1"
"2009513","2017/8/1 16:37:59","鸡八","1","COMMENT","2","1"
"2009516","2017/8/1 16:37:59","四川 事件","1","COMMENT","2","1"
"2009517","2017/8/1 16:37:59","沈阳军区","1","COMMENT","2","1"
"2009520","2017/8/1 16:37:59","潘大勇","1","COMMENT","2","1"
"2009526","2017/8/1 16:37:59","宋平顺","1","COMMENT","2","1"
"2009527","2017/8/1 16:37:59","占领武汉","1","COMMENT","2","1"
"2009529","2017/8/1 16:37:59","里鹏","1","COMMENT","2","1"
"2009558","2017/8/1 16:37:59","十八大","1","COMMENT","2","1"
"2009560","2017/8/1 16:37:59","荡妇","1","COMMENT","2","1"
"2009562","2017/8/1 16:37:59","风雨神州","1","COMMENT","2","1"
"2009563","2017/8/1 16:37:59","中国媒体十大事件","1","COMMENT","2","1"
"2009460","2017/8/1 16:37:59","尼玛逼","1","COMMENT","2","1"
"2009468","2017/8/1 16:37:59","低俗","1","COMMENT","2","1"
"2009512","2017/8/1 16:37:59","中国问题论坛","1","COMMENT","2","1"
"2009514","2017/8/1 16:37:59","鸡八","1","COMMENT","2","1"
"2009515","2017/8/1 16:37:59","四川 事件","1","COMMENT","2","1"
"2009518","2017/8/1 16:37:59","沈阳军区","1","COMMENT","2","1"
"2009519","2017/8/1 16:37:59","潘大勇","1","COMMENT","2","1"
"2009522","2017/8/1 16:37:59","卧艹","1","COMMENT","2","1"
"2009523","2017/8/1 16:37:59","速代办","1","COMMENT","2","1"
"2009532","2017/8/1 16:37:59","全家死绝","1","COMMENT","2","1"
"2009533","2017/8/1 16:37:59","李克","1","COMMENT","2","1"
"2009463","2017/8/1 16:37:59","发生关系","1","COMMENT","2","1"
"2009536","2017/8/1 16:37:59","办理本科","1","COMMENT","2","1"
"2009537","2017/8/1 16:37:59","绝食声","1","COMMENT","2","1"
"2009539","2017/8/1 16:37:59","鬼村","1","COMMENT","2","1"
"2009542","2017/8/1 16:37:59","勃大精深","1","COMMENT","2","1"
"2009543","2017/8/1 16:37:59","草你丫","1","COMMENT","2","1"
"2009545","2017/8/1 16:37:59","卖国唐捷","1","COMMENT","2","1"
"2009675","2017/8/1 16:38:00","淫妹","1","COMMENT","2","1"
"2009680","2017/8/1 16:38:00","a扁","1","COMMENT","2","1"
"2009681","2017/8/1 16:38:00","4事件","1","COMMENT","2","1"
"2009639","2017/8/1 16:38:00","刘老根","1","COMMENT","2","1"
"2009603","2017/8/1 16:38:00","陈同海","1","COMMENT","2","1"
"2009611","2017/8/1 16:38:00","粉穴","1","COMMENT","2","1"
"2009613","2017/8/1 16:38:00","吴方城","1","COMMENT","2","1"
"2009615","2017/8/1 16:38:00","隐形耳","1","COMMENT","2","1"
"2009618","2017/8/1 16:38:00","宋楚瑜","1","COMMENT","2","1"
"2009619","2017/8/1 16:38:00","吴定富","1","COMMENT","2","1"
"2009622","2017/8/1 16:38:00","强奸","1","COMMENT","2","1"
"2009624","2017/8/1 16:38:00","工自联","1","COMMENT","2","1"
"2009625","2017/8/1 16:38:00","成人情色","1","COMMENT","2","1"
"2009628","2017/8/1 16:38:00","广电局","1","COMMENT","2","1"
"2009629","2017/8/1 16:38:00","朱明国","1","COMMENT","2","1"
"2009632","2017/8/1 16:38:00","民运功绩论","1","COMMENT","2","1"
"2009633","2017/8/1 16:38:00","高干子女","1","COMMENT","2","1"
"2009602","2017/8/1 16:38:00","严禁词?","1","COMMENT","2","1"
"2009604","2017/8/1 16:38:00","陈同海","1","COMMENT","2","1"
"2009606","2017/8/1 16:38:00","维汉","1","COMMENT","2","1"
"2009608","2017/8/1 16:38:00","东突厥斯坦伊斯兰运动","1","COMMENT","2","1"
"2009650","2017/8/1 16:38:00","阴道","1","COMMENT","2","1"
"2009669","2017/8/1 16:38:00","陈国令","1","COMMENT","2","1"
"2009607","2017/8/1 16:38:00","东突厥斯坦伊斯兰运动","1","COMMENT","2","1"
"2009609","2017/8/1 16:38:00","美分党","1","COMMENT","2","1"
"2009610","2017/8/1 16:38:00","美分党","1","COMMENT","2","1"
"2009612","2017/8/1 16:38:00","粉穴","1","COMMENT","2","1"
"2009614","2017/8/1 16:38:00","吴方城","1","COMMENT","2","1"
